1.722286, -5.874305, -1.172338, -0.854525
1.710562, -5.882847, -1.272006, -0.860679
1.697841, -5.891450, -1.372046, -0.865532
1.683618, -5.900122, -1.472640, -0.868760
1.668555, -5.908817, -1.573542, -0.870739
1.652482, -5.917526, -1.674809, -0.871161
1.635226, -5.926231, -1.776490, -0.869675
1.617121, -5.934919, -1.878454, -0.866759
1.597996, -5.943571, -1.980747, -0.862071
1.577675, -5.952159, -2.083405, -0.855231
1.556327, -5.960669, -2.186351, -0.846464
1.533947, -5.969082, -2.289563, -0.835705
1.510707, -5.977398, -2.392974, -0.823240
1.486777, -5.985627, -2.496531, -0.809383
1.461293, -5.993637, -2.600383, -0.792329
1.435289, -6.001555, -2.704304, -0.773444
1.407725, -6.009184, -2.808416, -0.751932
1.379294, -6.016625, -2.912590, -0.728489
1.349647, -6.023781, -3.016816, -0.702294
1.318957, -6.030663, -3.121033, -0.673692
1.287747, -6.037398, -3.225218, -0.643878
1.255842, -6.043932, -3.329358, -0.612439
1.222029, -6.049879, -3.433257, -0.576525
1.187178, -6.055454, -3.536928, -0.538121
1.151292, -6.060633, -3.640301, -0.497231
1.114373, -6.065391, -3.743295, -0.453878
1.076598, -6.069779, -3.845893, -0.408516
1.038140, -6.073856, -3.948123, -0.360805
0.998152, -6.077215, -4.049381, -0.310439
0.828870, -6.085692, -4.444616, -0.090877
0.957659, -6.080317, -4.150206, -0.259026
0.783948, -6.086308, -4.539446, -0.032316
0.738089, -6.086336, -4.632050, 0.026739
0.915659, -6.082637, -4.249606, -0.204587
0.872835, -6.084494, -4.347957, -0.148435
0.691316, -6.085774, -4.721944, 0.085648
0.643661, -6.084626, -4.808549, 0.143632
0.595159, -6.082907, -4.891177, 0.199752
0.496423, -6.078307, -5.045245, 0.303402
0.445636, -6.075050, -5.110895, 0.346916
0.546519, -6.081100, -4.972956, 0.254333
0.394230, -6.071392, -5.168893, 0.383459
0.342287, -6.067409, -5.218252, 0.411649
0.289897, -6.063191, -5.258085, 0.430250
0.237159, -6.058839, -5.287691, 0.438287
